Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:58.092996
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,350.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Jarosite_Natro9_McCollom_Ehlmann
Sample Name,Sulfate_Jarosite_Natro9_McCollom_Ehlmann
Sample Type,
Viewing Geometry,
Wavelength,Response
1399.0,0.491
1400.0,0.4922
1401.0,0.4932
1402.0,0.494
1403.0,0.495
1404.0,0.4958
1405.0,0.4967
1406.0,0.4979
1407.0,0.4989
1408.0,0.4995
1409.0,0.5001
1410.0,0.5008
1411.0,0.5014
1412.0,0.502
1413.0,0.5028
1414.0,0.5033
1415.0,0.5037
1416.0,0.5041
1417.0,0.5044
1418.0,0.5046
1419.0,0.5047
1420.0,0.5047
1421.0,0.5046
1422.0,0.5044
1423.0,0.504
1424.0,0.5038
1425.0,0.5037
1426.0,0.5034
1427.0,0.503
1428.0,0.5028
1429.0,0.5023
1430.0,0.5021
1431.0,0.5023
1432.0,0.5021
1433.0,0.5017
1434.0,0.5015
1435.0,0.5013
1436.0,0.5009
1437.0,0.5004
1438.0,0.4999
1439.0,0.4993
1440.0,0.4984
1441.0,0.4976
1442.0,0.4966
1443.0,0.4952
1444.0,0.4936
1445.0,0.4922
1446.0,0.4905
1447.0,0.4885
1448.0,0.4863
1449.0,0.484
1450.0,0.4812
1451.0,0.4784
1452.0,0.4755
1453.0,0.4722
1454.0,0.4685
1455.0,0.4645
1456.0,0.4603
1457.0,0.4559
1458.0,0.4513
1459.0,0.4464
1460.0,0.4413
1461.0,0.4362
1462.0,0.4308
1463.0,0.4255
1464.0,0.4202
1465.0,0.4149
1466.0,0.4095
1467.0,0.4042
1468.0,0.3989
1469.0,0.3938
1470.0,0.3887
1471.0,0.3842
1472.0,0.3798
1473.0,0.3761
1474.0,0.3728
1475.0,0.3707
1476.0,0.3692
1477.0,0.3688
1478.0,0.3695
1479.0,0.3711
1480.0,0.3738
1481.0,0.3772
1482.0,0.382
1483.0,0.3869
1484.0,0.3927
1485.0,0.3984
1486.0,0.4048
1487.0,0.4105
1488.0,0.4163
1489.0,0.4216
1490.0,0.4266
1491.0,0.431
1492.0,0.4348
1493.0,0.4384
1494.0,0.4415
1495.0,0.4439
1496.0,0.4461
1497.0,0.4481
1498.0,0.4497
1499.0,0.4508
1500.0,0.4521
1501.0,0.4531
1502.0,0.4542
1503.0,0.4552
1504.0,0.4561
1505.0,0.4568
1506.0,0.4575
1507.0,0.4581
1508.0,0.4586
1509.0,0.4588
1510.0,0.4591
1511.0,0.4594
1512.0,0.4594
1513.0,0.4593
1514.0,0.4593
1515.0,0.4591
1516.0,0.459
1517.0,0.4592
1518.0,0.4591
1519.0,0.459
1520.0,0.4589
1521.0,0.4587
1522.0,0.4585
1523.0,0.4583
1524.0,0.4581
1525.0,0.4579
1526.0,0.4577
1527.0,0.4573
1528.0,0.4571
1529.0,0.4568
1530.0,0.4566
1531.0,0.4566
1532.0,0.4565
1533.0,0.4563
1534.0,0.4562
1535.0,0.4562
1536.0,0.4562
1537.0,0.4564
1538.0,0.4565
1539.0,0.4565
1540.0,0.4566
1541.0,0.4568
1542.0,0.4569
1543.0,0.4568
1544.0,0.4569
1545.0,0.4572
1546.0,0.4574
1547.0,0.4579
1548.0,0.4583
1549.0,0.4586
1550.0,0.4589
1551.0,0.4593
1552.0,0.4601
1553.0,0.4609
1554.0,0.4616
1555.0,0.4623
1556.0,0.4631
1557.0,0.4643
1558.0,0.4655
1559.0,0.4665
1560.0,0.4674
1561.0,0.4684
1562.0,0.4692
1563.0,0.4702
1564.0,0.4714
1565.0,0.4725
1566.0,0.4735
1567.0,0.4745
1568.0,0.4757
1569.0,0.4766
1570.0,0.4774
1571.0,0.4784
1572.0,0.4794
1573.0,0.4806
1574.0,0.4821
1575.0,0.4833
1576.0,0.4845
1577.0,0.4857
1578.0,0.4867
1579.0,0.4878
1580.0,0.4892
1581.0,0.4904
1582.0,0.4917
1583.0,0.4928
1584.0,0.4936
1585.0,0.4947
1586.0,0.4956
1587.0,0.4967
1588.0,0.4982
1589.0,0.4992
1590.0,0.5002
1591.0,0.5012
1592.0,0.5019
1593.0,0.5029
1594.0,0.5039
1595.0,0.5048
1596.0,0.5057
1597.0,0.5066
1598.0,0.5073
1599.0,0.5082
1600.0,0.5093
1601.0,0.5101
1602.0,0.5109
1603.0,0.5117
1604.0,0.5123
1605.0,0.5131
1606.0,0.514
1607.0,0.5148
1608.0,0.5154
1609.0,0.5162
1610.0,0.517
1611.0,0.5177
1612.0,0.5183
1613.0,0.5192
1614.0,0.5203
1615.0,0.5211
1616.0,0.522
1617.0,0.5228
1618.0,0.5233
1619.0,0.5239
1620.0,0.5249
1621.0,0.5256
1622.0,0.5262
1623.0,0.527
1624.0,0.5278
1625.0,0.5286
1626.0,0.5293
1627.0,0.53
1628.0,0.5309
1629.0,0.5315
1630.0,0.5322
1631.0,0.5329
1632.0,0.5333
1633.0,0.5339
1634.0,0.5347
1635.0,0.5354
1636.0,0.536
1637.0,0.5368
1638.0,0.5379
1639.0,0.5386
1640.0,0.5393
